Time (ms),Velocity (m/s),Altitude (m),Pitch (degree),Yaw (degree),Extension Level,Motor Burning,Acceleration (m/s^2)
17025,-20.300000000000004,1104.8212499999736,1,1,2,False,-10
17030,-20.350000000000005,1104.7197499999736,1,1,2,False,-10
17035,-20.400000000000006,1104.6179999999736,1,1,2,False,-10
17040,-20.450000000000006,1104.5159999999735,1,1,2,False,-10
17045,-20.500000000000007,1104.4137499999736,1,1,2,False,-10
17050,-20.550000000000008,1104.3112499999736,1,1,2,False,-10
17055,-20.60000000000001,1104.2084999999736,1,1,2,False,-10
17060,-20.65000000000001,1104.1054999999735,1,1,2,False,-10
17065,-20.70000000000001,1104.0022499999736,1,1,2,False,-10
17070,-20.75000000000001,1103.8987499999737,1,1,2,False,-10
17075,-20.80000000000001,1103.7949999999737,1,1,2,False,-10
17080,-20.850000000000012,1103.6909999999737,1,1,2,False,-10
17085,-20.900000000000013,1103.5867499999736,1,1,2,False,-10
17090,-20.950000000000014,1103.4822499999736,1,1,2,False,-10
17095,-21.000000000000014,1103.3774999999737,1,1,2,False,-10
17100,-21.050000000000015,1103.2724999999737,1,1,2,False,-10
17105,-21.100000000000016,1103.1672499999736,1,1,2,False,-10
17110,-21.150000000000016,1103.0617499999737,1,1,2,False,-10
17115,-21.200000000000017,1102.9559999999738,1,1,2,False,-10
17120,-21.250000000000018,1102.8499999999738,1,1,2,False,-10
17125,-21.30000000000002,1102.7437499999737,1,1,2,False,-10
17130,-21.35000000000002,1102.6372499999736,1,1,2,False,-10
17135,-21.40000000000002,1102.5304999999737,1,1,2,False,-10
17140,-21.45000000000002,1102.4234999999737,1,1,2,False,-10
17145,-21.50000000000002,1102.3162499999737,1,1,2,False,-10
17150,-21.550000000000022,1102.2087499999736,1,1,2,False,-10
17155,-21.600000000000023,1102.1009999999737,1,1,2,False,-10
17160,-21.650000000000023,1101.9929999999738,1,1,2,False,-10
17165,-21.700000000000024,1101.8847499999738,1,1,2,False,-10
17170,-21.750000000000025,1101.7762499999737,1,1,2,False,-10
17175,-21.800000000000026,1101.6674999999736,1,1,2,False,-10
17180,-21.850000000000026,1101.5584999999737,1,1,2,False,-10
17185,-21.900000000000027,1101.4492499999737,1,1,2,False,-10
17190,-21.950000000000028,1101.3397499999737,1,1,2,False,-10
17195,-22.00000000000003,1101.2299999999736,1,1,2,False,-10
17200,-22.05000000000003,1101.1199999999737,1,1,2,False,-10
17205,-22.10000000000003,1101.0097499999738,1,1,2,False,-10
17210,-22.15000000000003,1100.8992499999738,1,1,2,False,-10
17215,-22.20000000000003,1100.7884999999737,1,1,2,False,-10
17220,-22.250000000000032,1100.6774999999736,1,1,2,False,-10
17225,-22.300000000000033,1100.5662499999737,1,1,2,False,-10
17230,-22.350000000000033,1100.4547499999737,1,1,2,False,-10
17235,-22.400000000000034,1100.3429999999737,1,1,2,False,-10
17240,-22.450000000000035,1100.2309999999736,1,1,2,False,-10
17245,-22.500000000000036,1100.1187499999737,1,1,2,False,-10
17250,-22.550000000000036,1100.0062499999738,1,1,2,False,-10
17255,-22.600000000000037,1099.8934999999738,1,1,2,False,-10
17260,-22.650000000000038,1099.7804999999737,1,1,2,False,-10
17265,-22.70000000000004,1099.6672499999736,1,1,2,False,-10
17270,-22.75000000000004,1099.5537499999737,1,1,2,False,-10
17275,-22.80000000000004,1099.4399999999737,1,1,2,False,-10
17280,-22.85000000000004,1099.3259999999736,1,1,2,False,-10
17285,-22.90000000000004,1099.2117499999736,1,1,2,False,-10
17290,-22.950000000000042,1099.0972499999737,1,1,2,False,-10
17295,-23.000000000000043,1098.9824999999737,1,1,2,False,-10
17300,-23.050000000000043,1098.8674999999737,1,1,2,False,-10
17305,-23.100000000000044,1098.7522499999736,1,1,2,False,-10
17310,-23.150000000000045,1098.6367499999735,1,1,2,False,-10
17315,-23.200000000000045,1098.5209999999736,1,1,2,False,-10
17320,-23.250000000000046,1098.4049999999736,1,1,2,False,-10
17325,-23.300000000000047,1098.2887499999736,1,1,2,False,-10
17330,-23.350000000000048,1098.1722499999735,1,1,2,False,-10
17335,-23.40000000000005,1098.0554999999736,1,1,2,False,-10
17340,-23.45000000000005,1097.9384999999736,1,1,2,False,-10
17345,-23.50000000000005,1097.8212499999736,1,1,2,False,-10
17350,-23.55000000000005,1097.7037499999735,1,1,2,False,-10
17355,-23.60000000000005,1097.5859999999736,1,1,2,False,-10
17360,-23.650000000000052,1097.4679999999737,1,1,2,False,-10
17365,-23.700000000000053,1097.3497499999737,1,1,2,False,-10
17370,-23.750000000000053,1097.2312499999737,1,1,2,False,-10
17375,-23.800000000000054,1097.1124999999736,1,1,2,False,-10
17380,-23.850000000000055,1096.9934999999737,1,1,2,False,-10
17385,-23.900000000000055,1096.8742499999737,1,1,2,False,-10
17390,-23.950000000000056,1096.7547499999737,1,1,2,False,-10
17395,-24.000000000000057,1096.6349999999736,1,1,2,False,-10
17400,-24.050000000000058,1096.5149999999737,1,1,2,False,-10
17405,-24.10000000000006,1096.3947499999738,1,1,2,False,-10
17410,-24.15000000000006,1096.2742499999738,1,1,2,False,-10
17415,-24.20000000000006,1096.1534999999737,1,1,2,False,-10
17420,-24.25000000000006,1096.0324999999737,1,1,2,False,-10
17425,-24.30000000000006,1095.9112499999737,1,1,2,False,-10
17430,-24.350000000000062,1095.7897499999738,1,1,2,False,-10
17435,-24.400000000000063,1095.6679999999737,1,1,2,False,-10
17440,-24.450000000000063,1095.5459999999737,1,1,2,False,-10
17445,-24.500000000000064,1095.4237499999738,1,1,2,False,-10
17450,-24.550000000000065,1095.3012499999738,1,1,2,False,-10
17455,-24.600000000000065,1095.1784999999738,1,1,2,False,-10
17460,-24.650000000000066,1095.0554999999738,1,1,2,False,-10
17465,-24.700000000000067,1094.9322499999737,1,1,2,False,-10
17470,-24.750000000000068,1094.8087499999738,1,1,2,False,-10
17475,-24.800000000000068,1094.6849999999738,1,1,2,False,-10
17480,-24.85000000000007,1094.5609999999738,1,1,2,False,-10
17485,-24.90000000000007,1094.4367499999737,1,1,2,False,-10
17490,-24.95000000000007,1094.3122499999738,1,1,2,False,-10
17495,-25.00000000000007,1094.1874999999739,1,1,2,False,-10
17500,-25.05000000000007,1094.0624999999739,1,1,2,False,-10
17505,-25.100000000000072,1093.9372499999738,1,1,2,False,-10
17510,-25.150000000000073,1093.8117499999737,1,1,2,False,-10
17515,-25.200000000000074,1093.6859999999738,1,1,2,False,-10
17520,-25.250000000000075,1093.5599999999738,1,1,2,False,-10
17525,-25.300000000000075,1093.4337499999738,1,1,2,False,-10
17530,-25.350000000000076,1093.3072499999737,1,1,2,False,-10
17535,-25.400000000000077,1093.1804999999738,1,1,2,False,-10
17540,-25.450000000000077,1093.0534999999738,1,1,2,False,-10
17545,-25.500000000000078,1092.9262499999738,1,1,2,False,-10
17550,-25.55000000000008,1092.7987499999738,1,1,2,False,-10
17555,-25.60000000000008,1092.6709999999737,1,1,2,False,-10
17560,-25.65000000000008,1092.5429999999737,1,1,2,False,-10
17565,-25.70000000000008,1092.4147499999738,1,1,2,False,-10
17570,-25.75000000000008,1092.2862499999737,1,1,2,False,-10
17575,-25.800000000000082,1092.1574999999737,1,1,2,False,-10
17580,-25.850000000000083,1092.0284999999737,1,1,2,False,-10
17585,-25.900000000000084,1091.8992499999738,1,1,2,False,-10
17590,-25.950000000000085,1091.7697499999738,1,1,2,False,-10
17595,-26.000000000000085,1091.6399999999737,1,1,2,False,-10
17600,-26.050000000000086,1091.5099999999736,1,1,2,False,-10
17605,-26.100000000000087,1091.3797499999737,1,1,2,False,-10
17610,-26.150000000000087,1091.2492499999737,1,1,2,False,-10
17615,-26.200000000000088,1091.1184999999737,1,1,2,False,-10
17620,-26.25000000000009,1090.9874999999736,1,1,2,False,-10
17625,-26.30000000000009,1090.8562499999737,1,1,2,False,-10
17630,-26.35000000000009,1090.7247499999737,1,1,2,False,-10
17635,-26.40000000000009,1090.5929999999737,1,1,2,False,-10
17640,-26.45000000000009,1090.4609999999736,1,1,2,False,-10
17645,-26.500000000000092,1090.3287499999735,1,1,2,False,-10
17650,-26.550000000000093,1090.1962499999736,1,1,2,False,-10
17655,-26.600000000000094,1090.0634999999736,1,1,2,False,-10
17660,-26.650000000000095,1089.9304999999736,1,1,2,False,-10
17665,-26.700000000000095,1089.7972499999735,1,1,2,False,-10
17670,-26.750000000000096,1089.6637499999736,1,1,2,False,-10
17675,-26.800000000000097,1089.5299999999736,1,1,2,False,-10
17680,-26.850000000000097,1089.3959999999736,1,1,2,False,-10
17685,-26.900000000000098,1089.2617499999735,1,1,2,False,-10
17690,-26.9500000000001,1089.1272499999736,1,1,2,False,-10
17695,-27.0000000000001,1088.9924999999737,1,1,2,False,-10
17700,-27.0500000000001,1088.8574999999737,1,1,2,False,-10
17705,-27.1000000000001,1088.7222499999737,1,1,2,False,-10
17710,-27.1500000000001,1088.5867499999736,1,1,2,False,-10
17715,-27.200000000000102,1088.4509999999736,1,1,2,False,-10
17720,-27.250000000000103,1088.3149999999737,1,1,2,False,-10
17725,-27.300000000000104,1088.1787499999737,1,1,2,False,-10
17730,-27.350000000000104,1088.0422499999736,1,1,2,False,-10
17735,-27.400000000000105,1087.9054999999737,1,1,2,False,-10
17740,-27.450000000000106,1087.7684999999738,1,1,2,False,-10
17745,-27.500000000000107,1087.6312499999738,1,1,2,False,-10
17750,-27.550000000000107,1087.4937499999737,1,1,2,False,-10
17755,-27.600000000000108,1087.3559999999736,1,1,2,False,-10
17760,-27.65000000000011,1087.2179999999737,1,1,2,False,-10
17765,-27.70000000000011,1087.0797499999737,1,1,2,False,-10
17770,-27.75000000000011,1086.9412499999737,1,1,2,False,-10
17775,-27.80000000000011,1086.8024999999736,1,1,2,False,-10
17780,-27.85000000000011,1086.6634999999737,1,1,2,False,-10
17785,-27.900000000000112,1086.5242499999738,1,1,2,False,-10
17790,-27.950000000000113,1086.3847499999738,1,1,2,False,-10
17795,-28.000000000000114,1086.2449999999737,1,1,2,False,-10
17800,-28.050000000000114,1086.1049999999736,1,1,2,False,-10
17805,-28.100000000000115,1085.9647499999737,1,1,2,False,-10
17810,-28.150000000000116,1085.8242499999737,1,1,2,False,-10
17815,-28.200000000000117,1085.6834999999737,1,1,2,False,-10
17820,-28.250000000000117,1085.5424999999736,1,1,2,False,-10
17825,-28.300000000000118,1085.4012499999737,1,1,2,False,-10
17830,-28.35000000000012,1085.2597499999738,1,1,2,False,-10
17835,-28.40000000000012,1085.1179999999738,1,1,2,False,-10
17840,-28.45000000000012,1084.9759999999737,1,1,2,False,-10
17845,-28.50000000000012,1084.8337499999736,1,1,2,False,-10
17850,-28.55000000000012,1084.6912499999737,1,1,2,False,-10
17855,-28.600000000000122,1084.5484999999737,1,1,2,False,-10
17860,-28.650000000000123,1084.4054999999737,1,1,2,False,-10
17865,-28.700000000000124,1084.2622499999736,1,1,2,False,-10
17870,-28.750000000000124,1084.1187499999737,1,1,2,False,-10
17875,-28.800000000000125,1083.9749999999738,1,1,2,False,-10
17880,-28.850000000000126,1083.8309999999738,1,1,2,False,-10
17885,-28.900000000000126,1083.6867499999737,1,1,2,False,-10
17890,-28.950000000000127,1083.5422499999736,1,1,2,False,-10
17895,-29.000000000000128,1083.3974999999737,1,1,2,False,-10
17900,-29.05000000000013,1083.2524999999737,1,1,2,False,-10
17905,-29.10000000000013,1083.1072499999736,1,1,2,False,-10
17910,-29.15000000000013,1082.9617499999736,1,1,2,False,-10
17915,-29.20000000000013,1082.8159999999737,1,1,2,False,-10
17920,-29.25000000000013,1082.6699999999737,1,1,2,False,-10
17925,-29.300000000000132,1082.5237499999737,1,1,2,False,-10
17930,-29.350000000000133,1082.3772499999736,1,1,2,False,-10
17935,-29.400000000000134,1082.2304999999735,1,1,2,False,-10
17940,-29.450000000000134,1082.0834999999736,1,1,2,False,-10
17945,-29.500000000000135,1081.9362499999736,1,1,2,False,-10
17950,-29.550000000000136,1081.7887499999736,1,1,2,False,-10
17955,-29.600000000000136,1081.6409999999735,1,1,2,False,-10
17960,-29.650000000000137,1081.4929999999736,1,1,2,False,-10
17965,-29.700000000000138,1081.3447499999736,1,1,2,False,-10
17970,-29.75000000000014,1081.1962499999736,1,1,2,False,-10
17975,-29.80000000000014,1081.0474999999735,1,1,2,False,-10
17980,-29.85000000000014,1080.8984999999736,1,1,2,False,-10
17985,-29.90000000000014,1080.7492499999737,1,1,2,False,-10
17990,-29.95000000000014,1080.5997499999737,1,1,2,False,-10
17995,-30.000000000000142,1080.4499999999737,1,1,2,False,-10
18000,-30.050000000000143,1080.2999999999736,1,1,2,False,-10
18005,-30.100000000000144,1080.1497499999737,1,1,2,False,-10
18010,-30.150000000000144,1079.9992499999737,1,1,2,False,-10
18015,-30.200000000000145,1079.8484999999737,1,1,2,False,-10
18020,-30.250000000000146,1079.6974999999736,1,1,2,False,-10
18025,-30.300000000000146,1079.5462499999737,1,1,2,False,-10
18030,-30.350000000000147,1079.3947499999738,1,1,2,False,-10
18035,-30.400000000000148,1079.2429999999738,1,1,2,False,-10
18040,-30.45000000000015,1079.0909999999737,1,1,2,False,-10
18045,-30.50000000000015,1078.9387499999737,1,1,2,False,-10
18050,-30.55000000000015,1078.7862499999737,1,1,2,False,-10
18055,-30.60000000000015,1078.6334999999738,1,1,2,False,-10
18060,-30.65000000000015,1078.4804999999737,1,1,2,False,-10
18065,-30.700000000000152,1078.3272499999737,1,1,2,False,-10
18070,-30.750000000000153,1078.1737499999738,1,1,2,False,-10
18075,-30.800000000000153,1078.0199999999738,1,1,2,False,-10
18080,-30.850000000000154,1077.8659999999738,1,1,2,False,-10
18085,-30.900000000000155,1077.7117499999738,1,1,2,False,-10
18090,-30.950000000000156,1077.5572499999737,1,1,2,False,-10
18095,-31.000000000000156,1077.4024999999738,1,1,2,False,-10
18100,-31.050000000000157,1077.2474999999738,1,1,2,False,-10
18105,-31.100000000000158,1077.0922499999738,1,1,2,False,-10
18110,-31.15000000000016,1076.9367499999737,1,1,2,False,-10
18115,-31.20000000000016,1076.7809999999738,1,1,2,False,-10
18120,-31.25000000000016,1076.6249999999739,1,1,2,False,-10
18125,-31.30000000000016,1076.4687499999739,1,1,2,False,-10
18130,-31.35000000000016,1076.3122499999738,1,1,2,False,-10
18135,-31.400000000000162,1076.1554999999737,1,1,2,False,-10
18140,-31.450000000000163,1075.9984999999738,1,1,2,False,-10
18145,-31.500000000000163,1075.8412499999738,1,1,2,False,-10
18150,-31.550000000000164,1075.6837499999738,1,1,2,False,-10
18155,-31.600000000000165,1075.5259999999737,1,1,2,False,-10
18160,-31.650000000000166,1075.3679999999738,1,1,2,False,-10
18165,-31.700000000000166,1075.2097499999738,1,1,2,False,-10
18170,-31.750000000000167,1075.0512499999738,1,1,2,False,-10
18175,-31.800000000000168,1074.8924999999738,1,1,2,False,-10
18180,-31.85000000000017,1074.7334999999737,1,1,2,False,-10
18185,-31.90000000000017,1074.5742499999737,1,1,2,False,-10
18190,-31.95000000000017,1074.4147499999738,1,1,2,False,-10
18195,-32.00000000000017,1074.2549999999737,1,1,2,False,-10
18200,-32.05000000000017,1074.0949999999737,1,1,2,False,-10
18205,-32.100000000000165,1073.9347499999737,1,1,2,False,-10
18210,-32.15000000000016,1073.7742499999738,1,1,2,False,-10
18215,-32.20000000000016,1073.6134999999738,1,1,2,False,-10
18220,-32.250000000000156,1073.4524999999737,1,1,2,False,-10
18225,-32.30000000000015,1073.2912499999736,1,1,2,False,-10
18230,-32.35000000000015,1073.1297499999737,1,1,2,False,-10
18235,-32.40000000000015,1072.9679999999737,1,1,2,False,-10
18240,-32.450000000000145,1072.8059999999737,1,1,2,False,-10
18245,-32.50000000000014,1072.6437499999736,1,1,2,False,-10
18250,-32.55000000000014,1072.4812499999737,1,1,2,False,-10
18255,-32.600000000000136,1072.3184999999737,1,1,2,False,-10
18260,-32.650000000000134,1072.1554999999737,1,1,2,False,-10
18265,-32.70000000000013,1071.9922499999736,1,1,2,False,-10
18270,-32.75000000000013,1071.8287499999735,1,1,2,False,-10
18275,-32.800000000000125,1071.6649999999736,1,1,2,False,-10
18280,-32.85000000000012,1071.5009999999736,1,1,2,False,-10
18285,-32.90000000000012,1071.3367499999736,1,1,2,False,-10
18290,-32.95000000000012,1071.1722499999735,1,1,2,False,-10
18295,-33.000000000000114,1071.0074999999736,1,1,2,False,-10
18300,-33.05000000000011,1070.8424999999736,1,1,2,False,-10
18305,-33.10000000000011,1070.6772499999736,1,1,2,False,-10
18310,-33.150000000000105,1070.5117499999735,1,1,2,False,-10
18315,-33.2000000000001,1070.3459999999736,1,1,1,False,-10
18320,-33.2500000000001,1070.1799999999737,1,1,1,False,-10
18325,-33.3000000000001,1070.0137499999737,1,1,1,False,-10
18330,-33.350000000000094,1069.8472499999737,1,1,1,False,-10
18335,-33.40000000000009,1069.6804999999736,1,1,1,False,-10
18340,-33.45000000000009,1069.5134999999736,1,1,1,False,-10
18345,-33.500000000000085,1069.3462499999737,1,1,1,False,-10
18350,-33.55000000000008,1069.1787499999737,1,1,1,False,-10
18355,-33.60000000000008,1069.0109999999736,1,1,1,False,-10
18360,-33.65000000000008,1068.8429999999737,1,1,1,False,-10
18365,-33.700000000000074,1068.6747499999738,1,1,1,False,-10
18370,-33.75000000000007,1068.5062499999738,1,1,1,False,-10
18375,-33.80000000000007,1068.3374999999737,1,1,1,False,-10
18380,-33.850000000000065,1068.1684999999736,1,1,1,False,-10
18385,-33.90000000000006,1067.9992499999737,1,1,1,False,-10
18390,-33.95000000000006,1067.8297499999737,1,1,1,False,-10
18395,-34.00000000000006,1067.6599999999737,1,1,1,False,-10
18400,-34.050000000000054,1067.4899999999736,1,1,1,False,-10
18405,-34.10000000000005,1067.3197499999737,1,1,1,False,-10
18410,-34.15000000000005,1067.1492499999738,1,1,1,False,-10
18415,-34.200000000000045,1066.9784999999738,1,1,1,False,-10
18420,-34.25000000000004,1066.8074999999737,1,1,1,False,-10
18425,-34.30000000000004,1066.6362499999736,1,1,1,False,-10
18430,-34.35000000000004,1066.4647499999737,1,1,1,False,-10
18435,-34.400000000000034,1066.2929999999737,1,1,1,False,-10
18440,-34.45000000000003,1066.1209999999737,1,1,1,False,-10
18445,-34.50000000000003,1065.9487499999736,1,1,1,False,-10
18450,-34.550000000000026,1065.7762499999737,1,1,1,False,-10
18455,-34.60000000000002,1065.6034999999738,1,1,1,False,-10
18460,-34.65000000000002,1065.4304999999738,1,1,1,False,-10
18465,-34.70000000000002,1065.2572499999737,1,1,1,False,-10
18470,-34.750000000000014,1065.0837499999736,1,1,1,False,-10
18475,-34.80000000000001,1064.9099999999737,1,1,1,False,-10
18480,-34.85000000000001,1064.7359999999737,1,1,1,False,-10
18485,-34.900000000000006,1064.5617499999737,1,1,1,False,-10
18490,-34.95,1064.3872499999736,1,1,1,False,-10
18495,-35.0,1064.2124999999737,1,1,1,False,-10
18500,-35.05,1064.0374999999738,1,1,1,False,-10
18505,-35.099999999999994,1063.8622499999738,1,1,1,False,-10
18510,-35.14999999999999,1063.6867499999737,1,1,1,False,-10
18515,-35.19999999999999,1063.5109999999736,1,1,1,False,-10
18520,-35.249999999999986,1063.3349999999737,1,1,1,False,-10
18525,-35.29999999999998,1063.1587499999737,1,1,1,False,-10
18530,-35.34999999999998,1062.9822499999736,1,1,1,False,-10
18535,-35.39999999999998,1062.8054999999736,1,1,1,False,-10
18540,-35.449999999999974,1062.6284999999737,1,1,1,False,-10
18545,-35.49999999999997,1062.4512499999737,1,1,1,False,-10
18550,-35.54999999999997,1062.2737499999737,1,1,1,False,-10
18555,-35.599999999999966,1062.0959999999736,1,1,1,False,-10
18560,-35.64999999999996,1061.9179999999735,1,1,1,False,-10
18565,-35.69999999999996,1061.7397499999736,1,1,1,False,-10
18570,-35.74999999999996,1061.5612499999736,1,1,1,False,-10
18575,-35.799999999999955,1061.3824999999736,1,1,1,False,-10
18580,-35.84999999999995,1061.2034999999735,1,1,1,False,-10
18585,-35.89999999999995,1061.0242499999736,1,1,1,False,-10
18590,-35.949999999999946,1060.8447499999736,1,1,1,False,-10
18595,-35.99999999999994,1060.6649999999736,1,1,1,False,-10
18600,-36.04999999999994,1060.4849999999735,1,1,1,False,-10
18605,-36.09999999999994,1060.3047499999736,1,1,1,False,-10
18610,-36.149999999999935,1060.1242499999737,1,1,1,False,-10
18615,-36.19999999999993,1059.9434999999737,1,1,1,False,-10
18620,-36.24999999999993,1059.7624999999737,1,1,1,False,-10
18625,-36.299999999999926,1059.5812499999736,1,1,1,False,-10
18630,-36.34999999999992,1059.3997499999737,1,1,1,False,-10
18635,-36.39999999999992,1059.2179999999737,1,1,1,False,-10
18640,-36.44999999999992,1059.0359999999737,1,1,1,False,-10
18645,-36.499999999999915,1058.8537499999736,1,1,1,False,-10
18650,-36.54999999999991,1058.6712499999737,1,1,1,False,-10
18655,-36.59999999999991,1058.4884999999738,1,1,1,False,-10
18660,-36.649999999999906,1058.3054999999738,1,1,1,False,-10
18665,-36.6999999999999,1058.1222499999737,1,1,1,False,-10
18670,-36.7499999999999,1057.9387499999737,1,1,1,False,-10
18675,-36.7999999999999,1057.7549999999737,1,1,1,False,-10
18680,-36.849999999999895,1057.5709999999738,1,1,1,False,-10
18685,-36.89999999999989,1057.3867499999737,1,1,1,False,-10
18690,-36.94999999999989,1057.2022499999737,1,1,1,False,-10
18695,-36.999999999999886,1057.0174999999738,1,1,1,False,-10
18700,-37.04999999999988,1056.8324999999738,1,1,1,False,-10
18705,-37.09999999999988,1056.6472499999738,1,1,1,False,-10
18710,-37.14999999999988,1056.4617499999738,1,1,1,False,-10
18715,-37.199999999999875,1056.2759999999737,1,1,1,False,-10
18720,-37.24999999999987,1056.0899999999738,1,1,1,False,-10
18725,-37.29999999999987,1055.9037499999738,1,1,1,False,-10
18730,-37.349999999999866,1055.7172499999738,1,1,1,False,-10
18735,-37.399999999999864,1055.5304999999737,1,1,1,False,-10
18740,-37.44999999999986,1055.3434999999738,1,1,1,False,-10
18745,-37.49999999999986,1055.1562499999739,1,1,1,False,-10
18750,-37.549999999999855,1054.9687499999739,1,1,1,False,-10
18755,-37.59999999999985,1054.7809999999738,1,1,1,False,-10
18760,-37.64999999999985,1054.5929999999737,1,1,1,False,-10
18765,-37.69999999999985,1054.4047499999738,1,1,1,False,-10
18770,-37.749999999999844,1054.2162499999738,1,1,1,False,-10
18775,-37.79999999999984,1054.0274999999738,1,1,1,False,-10
18780,-37.84999999999984,1053.8384999999737,1,1,1,False,-10
18785,-37.899999999999835,1053.6492499999738,1,1,1,False,-10
18790,-37.94999999999983,1053.4597499999738,1,1,1,False,-10
18795,-37.99999999999983,1053.2699999999738,1,1,1,False,-10
18800,-38.04999999999983,1053.0799999999738,1,1,1,False,-10
18805,-38.099999999999824,1052.8897499999737,1,1,1,False,-10
18810,-38.14999999999982,1052.6992499999737,1,1,1,False,-10
18815,-38.19999999999982,1052.5084999999738,1,1,1,False,-10
18820,-38.249999999999815,1052.3174999999737,1,1,1,False,-10
18825,-38.29999999999981,1052.1262499999737,1,1,1,False,-10
18830,-38.34999999999981,1051.9347499999737,1,1,1,False,-10
18835,-38.39999999999981,1051.7429999999738,1,1,1,False,-10
18840,-38.449999999999804,1051.5509999999738,1,1,1,False,-10
18845,-38.4999999999998,1051.3587499999737,1,1,1,False,-10
18850,-38.5499999999998,1051.1662499999736,1,1,1,False,-10
18855,-38.599999999999795,1050.9734999999737,1,1,1,False,-10
18860,-38.64999999999979,1050.7804999999737,1,1,1,False,-10
18865,-38.69999999999979,1050.5872499999737,1,1,1,False,-10
18870,-38.74999999999979,1050.3937499999736,1,1,1,False,-10
18875,-38.799999999999784,1050.1999999999737,1,1,1,False,-10
18880,-38.84999999999978,1050.0059999999737,1,1,1,False,-10
18885,-38.89999999999978,1049.8117499999737,1,1,1,False,-10
18890,-38.949999999999775,1049.6172499999736,1,1,1,False,-10
18895,-38.99999999999977,1049.4224999999738,1,1,1,False,-10
18900,-39.04999999999977,1049.2274999999738,1,1,1,False,-10
18905,-39.09999999999977,1049.0322499999738,1,1,1,False,-10
18910,-39.149999999999764,1048.8367499999738,1,1,1,False,-10
18915,-39.19999999999976,1048.6409999999737,1,1,1,False,-10
18920,-39.24999999999976,1048.4449999999738,1,1,1,False,-10
18925,-39.299999999999756,1048.2487499999738,1,1,1,False,-10
18930,-39.34999999999975,1048.0522499999738,1,1,1,False,-10
18935,-39.39999999999975,1047.8554999999737,1,1,1,False,-10
18940,-39.44999999999975,1047.6584999999739,1,1,1,False,-10
18945,-39.499999999999744,1047.461249999974,1,1,1,False,-10
18950,-39.54999999999974,1047.263749999974,1,1,1,False,-10
18955,-39.59999999999974,1047.0659999999739,1,1,1,False,-10
18960,-39.649999999999736,1046.8679999999738,1,1,1,False,-10
18965,-39.69999999999973,1046.6697499999739,1,1,1,False,-10
18970,-39.74999999999973,1046.471249999974,1,1,1,False,-10
18975,-39.79999999999973,1046.272499999974,1,1,1,False,-10
18980,-39.849999999999724,1046.0734999999738,1,1,1,False,-10
18985,-39.89999999999972,1045.874249999974,1,1,1,False,-10
18990,-39.94999999999972,1045.674749999974,1,1,1,False,-10
18995,-39.999999999999716,1045.474999999974,1,1,1,False,-10
19000,-40.04999999999971,1045.274999999974,1,1,1,False,-10
19005,-40.09999999999971,1045.0747499999738,1,1,1,False,-10
19010,-40.14999999999971,1044.874249999974,1,1,1,False,-10
19015,-40.199999999999704,1044.673499999974,1,1,1,False,-10
19020,-40.2499999999997,1044.472499999974,1,1,1,False,-10
19025,-40.2999999999997,1044.2712499999739,1,1,1,False,-10
19030,-40.349999999999696,1044.069749999974,1,1,1,False,-10
19035,-40.39999999999969,1043.867999999974,1,1,1,False,-10
19040,-40.44999999999969,1043.665999999974,1,1,1,False,-10
19045,-40.49999999999969,1043.463749999974,1,1,1,False,-10
19050,-40.549999999999685,1043.2612499999739,1,1,1,False,-10
19055,-40.59999999999968,1043.058499999974,1,1,1,False,-10
19060,-40.64999999999968,1042.855499999974,1,1,1,False,-10
19065,-40.699999999999676,1042.652249999974,1,1,1,False,-10
19070,-40.74999999999967,1042.4487499999739,1,1,1,False,-10
19075,-40.79999999999967,1042.244999999974,1,1,1,False,-10
19080,-40.84999999999967,1042.040999999974,1,1,1,False,-10
19085,-40.899999999999665,1041.836749999974,1,1,1,False,-10
19090,-40.94999999999966,1041.632249999974,1,1,1,False,-10
19095,-40.99999999999966,1041.4274999999739,1,1,1,False,-10
19100,-41.049999999999656,1041.222499999974,1,1,1,False,-10
19105,-41.09999999999965,1041.017249999974,1,1,1,False,-10
19110,-41.14999999999965,1040.811749999974,1,1,1,False,-10
19115,-41.19999999999965,1040.6059999999738,1,1,1,False,-10
19120,-41.249999999999645,1040.399999999974,1,1,1,False,-10
19125,-41.29999999999964,1040.193749999974,1,1,1,False,-10
19130,-41.34999999999964,1039.987249999974,1,1,1,False,-10
19135,-41.399999999999636,1039.780499999974,1,1,1,False,-10
19140,-41.44999999999963,1039.5734999999738,1,1,1,False,-10
19145,-41.49999999999963,1039.366249999974,1,1,1,False,-10
19150,-41.54999999999963,1039.158749999974,1,1,1,False,-10
19155,-41.599999999999625,1038.9509999999739,1,1,1,False,-10
19160,-41.64999999999962,1038.7429999999738,1,1,1,False,-10
19165,-41.69999999999962,1038.5347499999739,1,1,1,False,-10
19170,-41.749999999999616,1038.326249999974,1,1,1,False,-10
19175,-41.79999999999961,1038.117499999974,1,1,1,False,-10
19180,-41.84999999999961,1037.9084999999739,1,1,1,False,-10
19185,-41.89999999999961,1037.6992499999737,1,1,1,False,-10
19190,-41.949999999999605,1037.4897499999738,1,1,1,False,-10
19195,-41.9999999999996,1037.2799999999738,1,1,1,False,-10
19200,-42.0499999999996,1037.0699999999738,1,1,1,False,-10
